km_inicio,km_fin,latitud_centro,longitud_centro,temp_media_2001_2025_c,dias_min_bajo_0c_anuales,dias_congelamiento_deshielo_anuales,precipitacion_anual_media_mm,precipitacion_diaria_p95_mm,viento_medio_ms,viento_p95_ms,fraccion_horas_nieve_gt0pct,fraccion_horas_nieve_ge10pct,fraccion_horas_nieve_ge50pct,nieve_profundidad_p95_m,cobertura_nieve_media_pct,metodo_clima
67,68,-29.070175304339557,-68.77016626792381,8.283571048385797,144.84049563699674,141.01974079861904,470.1036877355676,6.997250514486185,1.712913333802739,3.342360143914298,0.4487411561106206,0.05731116940393856,0.01428906320589391,0.012096899565000967,2.5234646714068254,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
68,69,-29.063182443072,-68.7768803775923,8.13607286521028,147.27397796707913,143.36441983224833,463.26911566303266,6.9125821444055715,1.7278749619728822,3.386204792828468,0.4542481662584778,0.05764631652990123,0.014320647688871908,0.01216142223700661,2.534173202458487,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
69,70,-29.05568952932367,-68.78197007301559,8.01818788259718,149.21012999165097,145.23149700331888,456.8391736831627,6.828955579054959,1.742990048464494,3.4312899214915604,0.45903277580959145,0.05798230943861915,0.014359317469021783,0.012229488439315608,2.545078372691248,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
70,71,-29.046865605654233,-68.78063928647896,7.953160954005848,150.10273246874812,146.08342879154364,452.5034971858544,6.759824680808538,1.7557623880095092,3.4694973908268323,0.4610421858753459,0.0583516541080427,0.014464211257243098,0.012338101486490012,2.559523385882187,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
71,72,-29.03857503772747,-68.7824985058161,7.869923933357064,151.39822547682297,147.33041854967706,447.0381727845591,6.681763784893536,1.770153212182447,3.512870219724917,0.46443296530531303,0.05870231281668424,0.014531638851123638,0.012423586410866334,2.571915742737033,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
72,73,-29.031159297612163,-68.77730212701958,7.829904865262722,151.75648523934476,147.65705717735378,445.2473187305416,6.64187207148576,1.7773509345361391,3.533367211565099,0.46420755598290986,0.059019762768379946,0.014669904138131485,0.012543614038822034,2.586384813724961,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
73,74,-29.022384806772642,-68.77589803853273,7.7507579061368785,152.84885140778698,148.69781458080644,441.0011092263753,6.574530883691162,1.78957006474378,3.5692738883130173,0.4662259568021229,0.05939930034026819,0.014784732256371133,0.012659394308522191,2.6015974743437797,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
74,75,-29.013682358003425,-68.77400310351081,7.667769299298273,153.9745072068381,149.7678222630871,437.03016104444544,6.51042937687399,1.8010778684643216,3.6026641204629506,0.4680167518019751,0.0597817542376264,0.014908850567733558,0.012780835449603813,2.6173140294590125,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
75,76,-29.00481555779097,-68.77427108037855,7.578657142216788,155.2847877188493,151.02255361000732,431.978772992161,6.435065830031179,1.8148024972571024,3.6433650614531046,0.4708602915796041,0.060164897105232325,0.015006145541229886,0.012887445027718866,2.6318905547542517,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
76,77,-28.995953891079612,-68.77379940777885,7.520104497374987,156.6447843473582,152.34156421389852,426.1541890373863,6.347880746083331,1.8353729200874207,3.6972620582376305,0.4728316698552088,0.060663442094352274,0.015177793806517377,0.013038658256695472,2.652860587438285,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
77,78,-28.987037753897937,-68.77329746969707,7.498624578344488,158.09511107093516,153.77102255961537,418.96539601266267,6.241902641322443,1.8650640973997907,3.7699659439308175,0.4741707279294234,0.061292434204943395,0.015424509859637744,0.013234428960243712,2.6806835123501336,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
78,79,-28.978241197170906,-68.77458611498203,7.480602859543293,159.57688010830537,155.23610134970127,411.05058339907043,6.128414532566563,1.896484500574819,3.8493562262113947,0.4762414172694277,0.06193127320012743,0.015648966665254328,0.013418955294020247,2.7076841893796435,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
79,80,-28.969785275039406,-68.775880260543,7.463110223714052,161.01930182865254,156.66074276546038,403.42205136587506,6.01884752638164,1.926977845554942,3.9268913869701594,0.4782194118177994,0.0625676662629824,0.01587104491228885,0.013602546635966608,2.7344418448660632,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
